May 2018,0.1952247191011236
April 2018,0.17523364485981308
March 2018,0.16704545454545455
February 2018,0.14356435643564355
January 2018,0.18382352941176472
December 2017,0.15974842767295597
November 2017,0.10737527114967461
October 2017,0.16240266963292546
September 2017,0.2068527918781726
August 2017,0.14343707713125844
July 2017,0.12467532467532468
June 2017,0.20652173913043478
May 2017,0.1179245283018868
April 2017,0.18030513176144244
March 2017,0.11764705882352941
February 2017,0.12879581151832462
January 2017,0.13782051282051283
December 2016,0.14705882352941177
November 2016,0.17294117647058824
October 2016,0.21831869510664995
September 2016,0.19629057187017002
August 2016,0.16734143049932523
July 2016,0.15873015873015872
June 2016,0.1446862996158771
May 2016,0.15419161676646706
April 2016,0.15474209650582363
March 2016,0.11407407407407408
February 2016,0.09302325581395349
January 2016,0.17287234042553193
December 2015,0.0856353591160221
November 2015,0.14985994397759103
October 2015,0.15789473684210525
September 2015,0.12871287128712872
August 2015,0.16161616161616163
July 2015,0.13981042654028436
June 2015,0.1353637901861252
May 2015,0.10463378176382661
April 2015,0.13903743315508021
March 2015,0.16141732283464566
February 2015,0.16666666666666666
January 2015,0.10545454545454545
December 2014,0.13247863247863248
November 2014,0.12138728323699421
October 2014,0.08707865168539326
September 2014,0.1166077738515901
August 2014,0.09090909090909091
July 2014,0.11347517730496454
June 2014,0.06285714285714286
May 2014,0.058394160583941604
April 2014,0.06442577030812324
March 2014,0.06764705882352941
February 2014,0.08787878787878788
January 2014,0.07623318385650224
December 2013,0.09125475285171103
November 2013,0.0738255033557047
October 2013,0.07728337236533958
September 2013,0.09583333333333334
August 2013,0.11650485436893204
July 2013,0.03754266211604096
June 2013,0.11026615969581749
May 2013,0.05572755417956656
April 2013,0.04664723032069971
March 2013,0.061855670103092786
February 2013,0.0547945205479452
January 2013,0.08854166666666667
December 2012,0.05217391304347826
November 2012,0.06787330316742081
October 2012,0.07661290322580645
September 2012,0.09767441860465116
August 2012,0.02857142857142857
July 2012,0.04591836734693878
June 2012,0.048458149779735685
May 2012,0.03896103896103896
April 2012,0.16417910447761194
March 2012,0.027888446215139442
February 2012,0.01990049751243781
January 2012,0.013422818791946308
December 2011,0.1330049261083744
November 2011,0.1
October 2011,0.12060301507537688
September 2011,0.04712041884816754
August 2011,0.0391304347826087
July 2011,0.044642857142857144
June 2011,0.023166023166023165
May 2011,0.02304147465437788
April 2011,0.05963302752293578
